Date,Price,Open,High,Low,Change %,,,,,,,
8/19/2020,434.46,434.46,434.5,433.41,0.24,,,,,,,
8/18/2020,433.44,433.44,433.74,433.02,-0.04,,,,,,,
8/17/2020,433.61,433.61,433.71,432.06,0.09,,,,,,,
8/14/2020,433.21,433.21,435.61,433.21,-0.55,,,,,,,
8/13/2020,435.61,435.61,437.06,433.94,0,,,,,,,
8/12/2020,435.59,435.59,436.15,434.51,-0.01,,,,,,,
8/11/2020,435.62,435.62,435.62,431.99,0.84,,,,,,,
8/10/2020,431.99,431.99,432.04,429.53,0.26,,,,,,,
8/7/2020,430.87,430.87,434.71,430.08,-0.51,,,,,,,
8/6/2020,433.08,433.08,434.87,432.28,-0.34,,,,,,,
8/5/2020,434.56,434.56,436.91,431.61,-0.54,,,,,,,
8/4/2020,436.91,436.91,437.24,435.05,0.07,,,,,,,
8/3/2020,436.59,436.59,437.61,436.31,0.03,,,,,,,
7/31/2020,436.45,436.45,440.59,436.07,-0.72,,,,,,,
7/30/2020,439.6,439.6,441.76,438.16,0.33,,,,,,,
7/29/2020,438.16,438.16,438.64,437.69,-0.01,,,,,,,
7/28/2020,438.22,438.22,440.35,437.94,-0.38,,,,,,,
7/27/2020,439.88,439.88,441.78,439.87,-0.07,,,,,,,
7/24/2020,440.18,440.18,440.63,438.34,-0.1,,,,,,,
7/23/2020,440.63,440.63,440.63,437.88,0.21,,,,,,,
7/22/2020,439.71,439.71,441.6,438.14,-0.4,,,,,,,
7/21/2020,441.46,441.46,442.02,441,-0.13,,,,,,,
7/20/2020,442.02,442.02,442.27,440.92,-0.06,,,,,,,
7/17/2020,442.27,442.27,445.43,441.62,-0.56,,,,,,,
7/16/2020,444.77,444.77,444.77,441.6,0.59,,,,,,,
7/15/2020,442.17,442.17,445.27,441.04,0.19,,,,,,,
7/14/2020,441.32,441.32,444.25,441.28,-0.54,,,,,,,
7/13/2020,443.73,443.73,444.57,440.98,-0.11,,,,,,,
7/10/2020,444.23,444.23,446.22,443.41,-0.29,,,,,,,
7/9/2020,445.52,445.52,448.99,444.02,-0.6,,,,,,,
7/8/2020,448.19,448.19,450.48,446.22,0.44,,,,,,,
7/7/2020,446.22,446.22,447.12,445.83,-0.2,,,,,,,
7/6/2020,447.12,447.12,450.33,446.76,-0.6,,,,,,,
7/3/2020,449.82,449.82,453.64,449.07,-0.6,,,,,,,
7/2/2020,452.52,452.52,453.03,450.6,-0.11,,,,,,,
7/1/2020,453.03,453.03,454.1,451.28,-0.05,,,,,,,
6/30/2020,453.26,453.26,454.03,450.64,-0.15,,,,,,,
6/29/2020,453.92,453.92,455.65,453.92,-0.27,,,,,,,
6/26/2020,455.15,455.15,456.02,452.44,-0.19,,,,,,,
6/25/2020,456.02,456.02,457.94,452.72,0.17,,,,,,,
6/24/2020,455.24,455.24,455.87,454.75,0.03,,,,,,,
6/23/2020,455.12,455.12,457.71,455,-0.46,,,,,,,
6/22/2020,457.22,457.22,459.87,455.86,-0.58,,,,,,,
6/19/2020,459.87,459.87,459.87,458.08,0.17,,,,,,,
6/18/2020,459.09,459.09,459.46,457.1,-0.08,,,,,,,
6/17/2020,459.46,459.46,459.46,457.35,0.42,,,,,,,
6/16/2020,457.53,457.53,460.07,457.53,-0.28,,,,,,,
6/15/2020,458.81,458.81,458.81,455.46,0.53,,,,,,,
6/12/2020,456.39,456.39,456.94,447.96,0.87,,,,,,,
6/11/2020,452.47,452.47,463.49,451.22,-2.12,,,,,,,
6/10/2020,462.28,462.28,465.68,461.15,-0.73,,,,,,,
6/9/2020,465.68,465.68,466.2,464,-0.03,,,,,,,
6/8/2020,465.84,465.84,468.8,463.31,-0.29,,,,,,,
6/5/2020,467.21,467.21,467.45,460.96,1.11,,,,,,,
6/4/2020,462.1,462.1,462.1,456.12,0.7,,,,,,,
6/3/2020,458.87,458.87,461.26,458.05,-0.47,,,,,,,
6/2/2020,461.03,461.03,461.57,458.03,-0.01,,,,,,,
6/1/2020,461.06,461.06,472.11,448.84,1.84,,,,,,,
5/29/2020,452.71,452.71,453.76,448.25,-0.23,,,,,,,
5/28/2020,453.76,453.76,454.73,452.47,0.19,,,,,,,
5/27/2020,452.92,452.92,452.92,448.78,0.3,,,,,,,
5/26/2020,451.56,451.56,451.56,448.3,0.3,,,,,,,
5/22/2020,450.22,450.22,450.32,448.66,0.15,,,,,,,
5/21/2020,449.56,449.56,449.56,447.07,0.02,,,,,,,
5/20/2020,449.45,449.45,451.33,445.1,-0.42,,,,,,,
5/19/2020,451.33,451.33,451.33,449.51,0.35,,,,,,,
5/18/2020,449.75,449.75,451.49,446.84,-0.08,,,,,,,
5/15/2020,450.13,450.13,450.82,448.29,0.14,,,,,,,
5/14/2020,449.51,449.51,452.98,447.03,-0.77,,,,,,,
5/13/2020,452.98,452.98,452.98,448.91,0.27,,,,,,,
5/12/2020,451.78,451.78,452.46,449.34,0.45,,,,,,,
5/11/2020,449.77,449.77,450.49,447.53,0.21,,,,,,,
5/8/2020,448.82,448.82,449,444.71,0.42,,,,,,,
5/7/2020,446.95,446.95,448.94,444.07,-0.32,,,,,,,
5/5/2020,448.37,448.37,448.93,445.59,0.14,,,,,,,
5/4/2020,447.74,447.74,448.43,445.57,0.06,,,,,,,
4/30/2020,447.45,447.45,449.6,446.4,-0.43,,,,,,,
4/29/2020,449.39,449.39,449.39,444.45,0.38,,,,,,,
4/28/2020,447.7,447.7,448.2,444.24,0.53,,,,,,,
4/27/2020,445.33,445.33,452.34,443.48,-0.73,,,,,,,
4/24/2020,448.61,448.61,450.38,442.63,1.35,,,,,,,
4/23/2020,442.63,442.63,445.26,435.38,1.67,,,,,,,
4/22/2020,435.38,435.38,437.59,429.12,1.46,,,,,,,
4/21/2020,429.12,429.12,447.27,424.74,-4.06,,,,,,,
4/16/2020,447.27,447.27,462.15,439.2,-1.31,,,,,,,
4/15/2020,453.2,453.2,461.23,452,-1.38,,,,,,,
4/14/2020,459.55,459.55,459.55,445.43,3.17,,,,,,,
4/9/2020,445.43,445.43,445.48,435.5,2.27,,,,,,,
4/8/2020,435.55,435.55,435.55,431.58,0.5,,,,,,,
4/7/2020,433.39,433.39,437.36,427.78,1.31,,,,,,,
4/6/2020,427.78,427.78,429.76,423.34,1.05,,,,,,,
4/3/2020,423.34,423.34,423.48,418.92,0.39,,,,,,,
4/2/2020,421.69,421.69,424.7,416.25,0.97,,,,,,,
4/1/2020,417.64,417.64,419.35,415.76,-0.41,,,,,,,
3/31/2020,419.35,419.35,423.74,419.35,-0.17,,,,,,,
3/30/2020,420.07,420.07,421.68,413.34,-0.38,,,,,,,
3/27/2020,421.68,421.68,426.48,420.75,-0.33,,,,,,,
3/26/2020,423.07,423.07,426.19,420.49,-0.72,,,,,,,
3/25/2020,426.13,426.13,433.69,418.88,1.73,,,,,,,
3/24/2020,418.88,418.88,419.96,406.9,2.94,,,,,,,
3/23/2020,406.9,406.9,413.68,401.19,-1.48,,,,,,,
3/20/2020,413.03,413.03,421.25,404.91,1.78,,,,,,,
3/19/2020,405.8,405.8,419.06,404.37,-2.54,,,,,,,
3/18/2020,416.39,416.39,424.57,413.61,-1.42,,,,,,,
3/17/2020,422.4,422.4,424.92,410.98,-0.37,,,,,,,
3/16/2020,423.96,423.96,447.95,418.42,-5.36,,,,,,,
3/13/2020,447.95,447.95,462.15,422.47,-2.11,,,,,,,
3/12/2020,457.61,457.61,495.12,453.69,-7.58,,,,,,,
3/11/2020,495.12,495.12,495.43,489.51,0.06,,,,,,,
3/10/2020,494.81,494.81,494.81,475.63,4.03,,,,,,,
3/9/2020,475.63,475.63,529.93,474.03,-10.25,,,,,,,
3/6/2020,529.93,529.93,537.09,529.91,-1.21,,,,,,,
3/5/2020,536.4,536.4,543.34,534.97,-1.25,,,,,,,
3/4/2020,543.21,543.21,547.85,536.97,-0.65,,,,,,,
3/2/2020,546.75,546.75,555.77,544.31,-0.64,,,,,,,
2/28/2020,550.25,550.25,550.25,521.86,0.28,,,,,,,
2/27/2020,548.71,548.71,548.71,544.08,0.42,,,,,,,
2/26/2020,546.39,546.39,546.96,538.79,0.25,,,,,,,
2/25/2020,545.01,545.01,550.44,543.09,-0.99,,,,,,,
2/24/2020,550.44,550.44,552.24,544.51,-0.33,,,,,,,
2/21/2020,552.24,552.24,553.23,547.6,0.77,,,,,,,
2/20/2020,548.03,548.03,549.73,546.57,-0.16,,,,,,,
2/19/2020,548.91,548.91,555.85,548,-0.37,,,,,,,
2/18/2020,550.97,550.97,560.47,547.81,-1.7,,,,,,,
2/17/2020,560.47,560.47,560.47,556.77,0.32,,,,,,,
2/14/2020,558.7,558.7,563.93,558.5,-0.84,,,,,,,
2/13/2020,563.46,563.46,570.15,562.67,-0.92,,,,,,,
2/12/2020,568.67,568.67,572.95,568.67,-0.35,,,,,,,
2/11/2020,570.67,570.67,572.3,569.95,0.04,,,,,,,
2/10/2020,570.42,570.42,573.02,568.1,0.14,,,,,,,
2/7/2020,569.62,569.62,570.87,569.1,-0.08,,,,,,,
2/6/2020,570.05,570.05,573.62,565.22,-0.05,,,,,,,
2/5/2020,570.36,570.36,575.15,570.36,-0.83,,,,,,,
2/4/2020,575.15,575.15,575.15,569.6,0.21,,,,,,,
2/3/2020,573.96,573.96,575.87,573.13,-0.33,,,,,,,
1/31/2020,575.87,575.87,576.28,571.4,0.28,,,,,,,
1/30/2020,574.27,574.27,577.7,572.99,-0.39,,,,,,,
1/29/2020,576.51,576.51,580.36,572.68,-0.27,,,,,,,
1/28/2020,578.05,578.05,579.49,571.85,-0.25,,,,,,,
1/27/2020,579.49,579.49,582.81,579.49,-0.57,,,,,,,
1/24/2020,582.81,582.81,584.16,581.47,-0.1,,,,,,,
1/23/2020,583.41,583.41,584.94,583.1,-0.25,,,,,,,
1/22/2020,584.9,584.9,586.39,584.16,-0.06,,,,,,,
1/21/2020,585.28,585.28,586.55,582.89,-0.08,,,,,,,
1/20/2020,585.73,585.73,586.33,580.1,0.97,,,,,,,
1/17/2020,580.1,580.1,583.44,579.6,-0.29,,,,,,,
1/16/2020,581.81,581.81,582.44,580.41,0.08,,,,,,,
1/15/2020,581.34,581.34,581.61,578.8,0.21,,,,,,,
1/14/2020,580.1,580.1,580.47,577.04,0.34,,,,,,,
1/13/2020,578.16,578.16,579.35,576.59,-0.19,,,,,,,
1/10/2020,579.24,579.24,579.24,576.15,0.26,,,,,,,
1/9/2020,577.72,577.72,578.68,573.95,0.34,,,,,,,
1/8/2020,575.75,575.75,580.86,566.17,1.69,,,,,,,
1/7/2020,566.17,566.17,572.42,566.17,-0.79,,,,,,,
1/6/2020,570.65,570.65,571.2,568.6,0.36,,,,,,,
1/3/2020,568.6,568.6,568.9,566.1,0.06,,,,,,,
1/2/2020,568.25,568.25,569.62,564.52,0.02,,,,,,,
12/30/2019,568.14,568.14,570.19,560.38,1.14,,,,,,,
12/27/2019,561.73,561.73,566.7,561.09,-0.22,,,,,,,
12/23/2019,562.96,562.96,564.89,548.01,2.68,,,,,,,
12/20/2019,548.24,548.24,559.9,548.24,-1.26,,,,,,,
12/19/2019,555.23,555.23,555.23,546.77,1.31,,,,,,,
12/18/2019,548.04,548.04,548.29,539.89,1.24,,,,,,,
12/17/2019,541.34,541.34,547.1,541.34,-0.83,,,,,,,
12/16/2019,545.85,545.85,545.85,541.71,0.35,,,,,,,
12/13/2019,543.92,543.92,543.92,542.2,0.08,,,,,,,
12/12/2019,543.5,543.5,543.53,541.45,0.1,,,,,,,
12/11/2019,542.96,542.96,546.17,542.45,-0.57,,,,,,,
12/10/2019,546.07,546.07,548.09,543.48,-0.32,,,,,,,
12/9/2019,547.84,547.84,547.84,543.89,0.23,,,,,,,
12/6/2019,546.61,546.61,546.75,542.65,0.47,,,,,,,
12/5/2019,544.03,544.03,544.28,542.16,0.09,,,,,,,
12/4/2019,543.56,543.56,544.24,541.17,-0.12,,,,,,,
12/3/2019,544.24,544.24,548.08,541.75,-0.65,,,,,,,
12/2/2019,547.82,547.82,548.08,545.95,0.23,,,,,,,
11/29/2019,546.57,546.57,548.01,542.36,0.59,,,,,,,
11/28/2019,543.36,543.36,543.98,542.61,-0.11,,,,,,,
11/27/2019,543.98,543.98,545.79,542.48,-0.33,,,,,,,
11/26/2019,545.79,545.79,548.62,545.63,-0.52,,,,,,,
11/25/2019,548.62,548.62,551.22,547.41,-0.47,,,,,,,
11/22/2019,551.22,551.22,551.22,549.58,0.22,,,,,,,
11/21/2019,550,550,551.15,549.75,-0.18,,,,,,,
11/20/2019,550.98,550.98,554.59,549.93,-0.62,,,,,,,
11/19/2019,554.4,554.4,555.97,552.95,-0.25,,,,,,,
11/18/2019,555.77,555.77,556.13,553.25,0.34,,,,,,,
11/15/2019,553.88,553.88,558.8,551.27,-0.88,,,,,,,
11/14/2019,558.8,558.8,558.8,556.54,0.01,,,,,,,
11/13/2019,558.73,558.73,559.04,557.29,0.09,,,,,,,
11/12/2019,558.24,558.24,558.86,556.75,0.08,,,,,,,
11/11/2019,557.77,557.77,560.84,553.49,-0.5,,,,,,,
11/8/2019,560.59,560.59,560.59,558.64,0.31,,,,,,,
11/7/2019,558.87,558.87,559.05,557.11,0.19,,,,,,,
11/6/2019,557.83,557.83,558.2,553.06,0.86,,,,,,,
11/5/2019,553.06,553.06,554.9,552.75,-0.33,,,,,,,
11/4/2019,554.9,554.9,556.4,553.61,0.05,,,,,,,
11/1/2019,554.64,554.64,556.84,554.45,-0.4,,,,,,,
10/31/2019,556.84,556.84,559.22,555.45,0.18,,,,,,,
10/30/2019,555.86,555.86,556.69,553.81,-0.08,,,,,,,
10/29/2019,556.28,556.28,561.05,555.86,-0.69,,,,,,,
10/28/2019,560.16,560.16,562.08,558.54,-0.22,,,,,,,
10/25/2019,561.41,561.41,562.83,559.83,0.07,,,,,,,
10/24/2019,561,561,561,558.35,0.26,,,,,,,
10/23/2019,559.56,559.56,564.6,559.03,-0.83,,,,,,,
10/22/2019,564.22,564.22,565.46,563.59,-0.17,,,,,,,
10/21/2019,565.19,565.19,565.19,560.35,0.06,,,,,,,
10/18/2019,564.83,564.83,565.47,562.33,0.21,,,,,,,
10/17/2019,563.67,563.67,563.79,558.97,0.64,,,,,,,
10/16/2019,560.07,560.07,561.47,558.95,-0.25,,,,,,,
10/15/2019,561.47,561.47,561.84,560.65,-0.05,,,,,,,
10/14/2019,561.77,561.77,563.05,560.27,-0.06,,,,,,,
10/11/2019,562.11,562.11,562.53,556.83,0.84,,,,,,,
10/10/2019,557.44,557.44,559.26,556.97,-0.33,,,,,,,
10/9/2019,559.26,559.26,562.63,558.38,-0.32,,,,,,,
10/8/2019,561.05,561.05,564.35,557.71,-0.37,,,,,,,
10/7/2019,563.12,563.12,563.51,560.12,0.02,,,,,,,
10/4/2019,563.02,563.02,565.9,556.79,-0.51,,,,,,,
10/3/2019,565.9,565.9,568.53,562.22,-0.46,,,,,,,
10/2/2019,568.53,568.53,569.32,561.25,-0.14,,,,,,,
10/1/2019,569.32,569.32,570.8,568.19,-0.22,,,,,,,
9/30/2019,570.58,570.58,574.6,568,-0.7,,,,,,,
9/27/2019,574.6,574.6,574.6,568.82,0.16,,,,,,,
9/26/2019,573.68,573.68,573.68,567.46,0.01,,,,,,,
9/25/2019,573.64,573.64,573.64,566.24,0.25,,,,,,,
9/24/2019,572.2,572.2,574.47,570.48,-0.12,,,,,,,
9/20/2019,572.86,572.86,580.13,571.6,-1.06,,,,,,,
9/19/2019,578.99,578.99,581.51,576.55,-0.29,,,,,,,
9/18/2019,580.65,580.65,581.8,576.94,0.29,,,,,,,
9/17/2019,578.97,578.97,580.59,576.27,-0.18,,,,,,,
9/16/2019,580.02,580.02,581.34,576.88,0.24,,,,,,,
9/13/2019,578.65,578.65,578.65,575.63,0.11,,,,,,,
9/12/2019,578.01,578.01,579.16,575.44,-0.04,,,,,,,
9/11/2019,578.22,578.22,578.22,571.93,0.33,,,,,,,
9/10/2019,576.29,576.29,576.37,572.59,0.45,,,,,,,
9/9/2019,573.7,573.7,574.9,571.23,-0.08,,,,,,,
9/5/2019,574.17,574.17,575.02,573.23,0.16,,,,,,,
9/4/2019,573.23,573.23,573.23,568.81,0.25,,,,,,,
9/3/2019,571.8,571.8,571.8,568.95,0.33,,,,,,,
9/2/2019,569.92,569.92,570.65,567.45,0.44,,,,,,,
8/30/2019,567.45,567.45,571.23,567.45,-0.54,,,,,,,
8/29/2019,570.53,570.53,570.53,565.8,0.72,,,,,,,
8/28/2019,566.45,566.45,573.11,566.45,-1.12,,,,,,,
8/27/2019,572.87,572.87,574.79,572.05,-0.31,,,,,,,
8/26/2019,574.66,574.66,577.97,574.54,-0.31,,,,,,,
8/23/2019,576.43,576.43,577.02,574.31,0.3,,,,,,,
8/22/2019,574.7,574.7,579.56,573.86,-0.84,,,,,,,
8/21/2019,579.56,579.56,580.17,575.65,0.68,,,,,,,
8/20/2019,575.65,575.65,575.79,574.8,0.06,,,,,,,
8/19/2019,575.28,575.28,575.28,572.26,0.03,,,,,,,
8/16/2019,575.1,575.1,579.02,572.95,-0.61,,,,,,,
8/15/2019,578.64,578.64,582.55,575.13,-0.67,,,,,,,
8/14/2019,582.55,582.55,583.56,577.65,0.07,,,,,,,
8/13/2019,582.16,582.16,582.49,581.45,0.04,,,,,,,
8/12/2019,581.9,581.9,583.79,581.9,-0.3,,,,,,,
8/9/2019,583.63,583.63,585.74,582.52,-0.03,,,,,,,
8/8/2019,583.82,583.82,584.35,579.04,0.81,,,,,,,
8/7/2019,579.12,579.12,581.31,579.12,-0.14,,,,,,,
8/6/2019,579.95,579.95,582.27,579.51,-0.25,,,,,,,
8/5/2019,581.39,581.39,581.97,580.08,0.23,,,,,,,
8/2/2019,580.08,580.08,582.4,579.66,-0.24,,,,,,,
8/1/2019,581.48,581.48,582.31,579.53,0.14,,,,,,,
7/31/2019,580.68,580.68,584.42,576.79,-0.14,,,,,,,
7/30/2019,581.48,581.48,583.81,581.06,-0.35,,,,,,,
7/29/2019,583.5,583.5,586.79,582.48,-0.09,,,,,,,
7/26/2019,584.03,584.03,585.8,580.6,0.59,,,,,,,
7/25/2019,580.6,580.6,582.55,579.14,-0.07,,,,,,,
7/24/2019,580.99,580.99,582.15,577.91,0.32,,,,,,,
7/23/2019,579.15,579.15,581.11,579.15,-0.06,,,,,,,
7/22/2019,579.47,579.47,582.56,579.38,-0.53,,,,,,,
7/19/2019,582.56,582.56,584.59,577,0.96,,,,,,,
7/18/2019,577,577,577.4,574.97,-0.05,,,,,,,
7/17/2019,577.28,577.28,578.55,576.23,-0.22,,,,,,,
7/16/2019,578.55,578.55,579.84,576.32,-0.22,,,,,,,
7/15/2019,579.84,579.84,584.66,578.61,-0.67,,,,,,,
7/12/2019,583.78,583.78,584.49,580.99,0.06,,,,,,,
7/11/2019,583.45,583.45,583.74,580.64,0.48,,,,,,,
7/10/2019,580.64,580.64,581.45,578.45,0.35,,,,,,,
7/9/2019,578.63,578.63,582.98,578.63,-0.75,,,,,,,
7/8/2019,582.98,582.98,582.98,573.45,0.39,,,,,,,
7/5/2019,580.7,580.7,583.19,580.64,-0.27,,,,,,,
7/4/2019,582.29,582.29,584.02,579.91,0.14,,,,,,,
7/3/2019,581.48,581.48,584.24,580.77,-0.04,,,,,,,
7/2/2019,581.74,581.74,584.84,580.64,-0.18,,,,,,,
7/1/2019,582.79,582.79,587.81,582.79,-0.85,,,,,,,
6/28/2019,587.81,587.81,587.81,580.92,1.01,,,,,,,
6/27/2019,581.94,581.94,581.94,577.64,0.74,,,,,,,
6/26/2019,577.64,577.64,578.33,573.26,0.4,,,,,,,
6/25/2019,575.34,575.34,581.38,574.94,-0.82,,,,,,,
6/24/2019,580.11,580.11,582.66,578.27,0.22,,,,,,,
6/21/2019,578.86,578.86,578.86,574.88,0.2,,,,,,,
6/20/2019,577.7,577.7,579.98,577.55,-0.39,,,,,,,
6/19/2019,579.98,579.98,579.98,577.91,0.33,,,,,,,
6/18/2019,578.05,578.05,578.67,574.64,0.15,,,,,,,
6/17/2019,577.21,577.21,580.93,575.29,-0.14,,,,,,,
6/14/2019,578,578,580.19,578,-0.12,,,,,,,
6/13/2019,578.71,578.71,578.81,574.87,0.01,,,,,,,
6/12/2019,578.63,578.63,583.94,576.43,-0.29,,,,,,,
6/11/2019,580.34,580.34,581.86,577.91,-0.18,,,,,,,
6/10/2019,581.37,581.37,581.37,576.43,0.85,,,,,,,
6/7/2019,576.48,576.48,580.66,576.48,-0.59,,,,,,,
6/6/2019,579.9,579.9,579.9,575.87,0.39,,,,,,,
6/5/2019,577.63,577.63,583.09,577.63,-0.43,,,,,,,
6/4/2019,580.11,580.11,580.85,577.08,-0.05,,,,,,,
6/3/2019,580.39,580.39,582.48,576.89,-0.36,,,,,,,
5/31/2019,582.48,582.48,582.53,578.65,0.06,,,,,,,
5/30/2019,582.14,582.14,582.14,571.48,1.67,,,,,,,
5/29/2019,572.56,572.56,572.85,570.1,0.13,,,,,,,
5/28/2019,571.8,571.8,572.52,564.99,-0.1,,,,,,,
5/27/2019,572.37,572.37,574.11,572.37,-0.2,,,,,,,
5/23/2019,573.51,573.51,574.11,571.63,0.1,,,,,,,
5/22/2019,572.95,572.95,573.5,568.83,0.72,,,,,,,
5/21/2019,568.83,568.83,569.5,565.31,-0.09,,,,,,,
5/20/2019,569.37,569.37,570.28,566.52,0.09,,,,,,,
5/17/2019,568.87,568.87,569.61,563.77,-0.04,,,,,,,
5/16/2019,569.12,569.12,569.12,566.36,0.49,,,,,,,
5/15/2019,566.36,566.36,566.61,560.05,0.52,,,,,,,
5/14/2019,563.42,563.42,568.49,560.22,-0.68,,,,,,,
5/13/2019,567.25,567.25,571.67,567.25,-0.75,,,,,,,
5/10/2019,571.54,571.54,571.54,564.7,0.47,,,,,,,
5/9/2019,568.88,568.88,569.4,566.21,0.34,,,,,,,
5/8/2019,566.97,566.97,569.7,566.97,-0.13,,,,,,,
5/7/2019,567.7,567.7,572.15,566.92,-0.63,,,,,,,
5/3/2019,571.3,571.3,572.42,570,-0.14,,,,,,,
5/2/2019,572.12,572.12,576.18,569.4,-0.51,,,,,,,
4/30/2019,575.06,575.06,576.36,570.84,0.22,,,,,,,
4/25/2019,573.77,573.77,573.77,565.11,0.72,,,,,,,
4/24/2019,569.65,569.65,571.13,568.4,-0.17,,,,,,,
4/23/2019,570.6,570.6,575.29,568.86,-0.82,,,,,,,
4/18/2019,575.29,575.29,578.3,575.29,-0.04,,,,,,,
4/17/2019,575.51,575.51,576.52,573.62,-0.02,,,,,,,
4/16/2019,575.65,575.65,577.65,574.81,0.04,,,,,,,
4/15/2019,575.43,575.43,576.48,573.52,0.05,,,,,,,
4/12/2019,575.13,575.13,579.03,573.13,-0.67,,,,,,,
4/11/2019,579.03,579.03,583.91,571.48,-0.74,,,,,,,
4/10/2019,583.32,583.32,583.57,574.05,1.17,,,,,,,
4/9/2019,576.58,576.58,583.3,576.58,-1.15,,,,,,,
4/8/2019,583.3,583.3,583.3,576.61,0.54,,,,,,,
4/5/2019,580.19,580.19,584.02,575.85,-0.15,,,,,,,
4/4/2019,581.07,581.07,586.93,579.77,-0.14,,,,,,,
4/3/2019,581.9,581.9,582.07,578.81,0.37,,,,,,,
4/2/2019,579.75,579.75,582.38,578.05,-0.2,,,,,,,
4/1/2019,580.9,580.9,584.12,574.52,-0.51,,,,,,,
3/29/2019,583.87,583.87,584.48,574.39,1.65,,,,,,,
3/28/2019,574.39,574.39,579.17,573.04,-0.76,,,,,,,
3/27/2019,578.77,578.77,580.07,578.37,0.07,,,,,,,
3/26/2019,578.37,578.37,583.04,578.37,-0.76,,,,,,,
3/25/2019,582.8,582.8,588.63,582.3,0.08,,,,,,,
3/22/2019,582.34,582.34,586.24,580.33,-0.62,,,,,,,
3/21/2019,585.98,585.98,593.58,585.98,-0.49,,,,,,,
3/20/2019,588.88,588.88,600.4,588.88,-1.92,,,,,,,
3/19/2019,600.4,600.4,622.2,585.55,2.45,,,,,,,
3/18/2019,586.02,586.02,586.02,580.08,0.38,,,,,,,
3/15/2019,583.8,583.8,584.98,579.5,0.74,,,,,,,
3/14/2019,579.5,579.5,579.69,575.95,0.13,,,,,,,
3/13/2019,578.77,578.77,579.74,575.73,0.05,,,,,,,
3/12/2019,578.46,578.46,583.87,575.61,-0.9,,,,,,,
3/11/2019,583.73,583.73,586.03,581.66,0.21,,,,,,,
3/8/2019,582.51,582.51,584.59,581.7,-0.27,,,,,,,
3/7/2019,584.09,584.09,586.52,576.55,0.19,,,,,,,
3/6/2019,583,583,584.92,580.37,0,,,,,,,
3/5/2019,582.98,582.98,585.53,582.04,-0.36,,,,,,,
3/1/2019,585.06,585.06,587.19,585.06,-0.05,,,,,,,
2/28/2019,585.37,585.37,589.04,584.71,-0.52,,,,,,,
2/27/2019,588.41,588.41,592.96,586.07,-0.45,,,,,,,
2/26/2019,591.07,591.07,594.12,586.89,-0.33,,,,,,,
2/25/2019,593.05,593.05,593.29,582.49,1.81,,,,,,,
2/22/2019,582.49,582.49,582.49,574.81,0.79,,,,,,,
2/21/2019,577.94,577.94,579.4,576.44,0.25,,,,,,,
2/20/2019,576.5,576.5,578.35,574.95,-0.28,,,,,,,
2/19/2019,578.1,578.1,578.59,574.15,-0.04,,,,,,,
2/18/2019,578.33,578.33,578.33,574.46,0.19,,,,,,,
2/15/2019,577.24,577.24,580.93,575.13,-0.64,,,,,,,
2/14/2019,580.93,580.93,583.97,573.94,1.22,,,,,,,
2/13/2019,573.94,573.94,574.65,572.47,0.11,,,,,,,
2/12/2019,573.32,573.32,573.4,570.81,-0.01,,,,,,,
2/11/2019,573.4,573.4,575.17,567.25,-0.31,,,,,,,
2/8/2019,575.17,575.17,575.17,570.97,0.74,,,,,,,
2/7/2019,570.97,570.97,574.39,569.63,-0.57,,,,,,,
2/6/2019,574.25,574.25,579.06,573.62,-0.83,,,,,,,
2/5/2019,579.06,579.06,579.44,577.46,0.11,,,,,,,
2/4/2019,578.4,578.4,584.12,577.3,-0.96,,,,,,,
2/1/2019,583.98,583.98,585.83,581.5,-0.3,,,,,,,
1/31/2019,585.76,585.76,586.54,575.27,1.82,,,,,,,
1/30/2019,575.27,575.27,575.66,568.72,0.28,,,,,,,
1/29/2019,573.66,573.66,575.65,572.4,0.03,,,,,,,
1/28/2019,573.51,573.51,576.09,572.04,0.03,,,,,,,
1/25/2019,573.33,573.33,577.16,572.1,-0.04,,,,,,,
1/24/2019,573.57,573.57,577.54,560.68,1.9,,,,,,,
1/23/2019,562.86,562.86,569.73,562.42,-0.75,,,,,,,
1/22/2019,567.11,567.11,569.02,564.99,-0.07,,,,,,,
1/21/2019,567.51,567.51,569.15,566.71,0.08,,,,,,,
1/18/2019,567.05,567.05,569.37,566.5,0.05,,,,,,,
1/17/2019,566.77,566.77,566.93,563.49,0.58,,,,,,,
1/16/2019,563.49,563.49,565.62,559.93,-0.37,,,,,,,
1/15/2019,565.56,565.56,568.41,565.44,-0.44,,,,,,,
1/14/2019,568.05,568.05,568.72,564.37,0.1,,,,,,,
1/11/2019,567.46,567.46,573.36,567.46,-0.65,,,,,,,
1/10/2019,571.18,571.18,576.87,565.35,-0.17,,,,,,,
1/9/2019,572.13,572.13,577.33,571.43,-0.9,,,,,,,
1/8/2019,577.33,577.33,577.86,574.57,0.03,,,,,,,
1/7/2019,577.15,577.15,581.98,576.87,-0.46,,,,,,,
1/4/2019,579.83,579.83,585.33,576.52,-0.94,,,,,,,
1/3/2019,585.33,585.33,586.89,583.07,-0.13,,,,,,,
1/2/2019,586.12,586.12,594.46,585.44,-1.4,,,,,,,
12/28/2018,594.46,594.46,595.65,588.59,0.91,,,,,,,
12/27/2018,589.09,589.09,594.85,589.09,-0.97,,,,,,,
