Source,Group,SubGroup,Cost,Amount,ID,Chapter,Name,Description,Alanine,Alpha-carotene,Alpha-tocopherol,Arginine,Asparagine,Aspartic acid,Available carbohydrate by difference,Beta-carotene,Beta-carotene equivalents,Beta-tocopherol,Beta-tocopherol + Gamma-tocopherol,Biotin,Boron,Cadmium,Calcium,Chloride,Cholecalciferol (Vitamin D3),Cholesterol,Chromium,Cobalt,Copper,Cystine,Delta-tocopherol,Dietary folate equivalents,"Disaccharides, total",Dry matter,Edible portion,"Energy, total metabolisable (kcal)","Energy, total metabolisable (kcal, including dietary fibre)","Energy, total metabolisable (kJ)","Energy, total metabolisable (kJ, including dietary fibre)",Ergocalciferol (Vitamin D2),"Fat, total",Fatty acid 18:3 omega-3,Fatty acid 20:5 omega-3,Fatty acid 22:5 omega-3,Fatty acid 22:6 omega-3,"Fatty acid cis,cis 18:2 omega-6","Fatty acids, total","Fatty acids, total long chain polyunsaturated omega-3","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated omega-3","Fatty acids, total saturated","Fatty acids, total trans","Fibre, total dietary","Fibre, water-insoluble","Fibre, water-soluble",Fluoride,"Folate food, naturally occurring food folates","Folate, total","Folic acid, synthetic folic acid",Fructose,Gamma-tocopherol,Glucose,Glutamic acid,Glycine,Glycogen,Histidine,Hydroxyproline,Iodide,Iron,Isoleucine,Lactic acid (grams),Lactose,Lead,Leucine,Lithium,Lutein,Lycopene,Lysine,Magnesium,Malic acid (grams),Maltodextrin,Maltose,Manganese,Mercury,Methionine,Molybdenum,"Monosaccharides, total",Niacin equivalents from tryptophan,"Niacin equivalents, total","Niacin, preformed",Nickel,"Nitrogen, total",Nitrogen-to-protein conversion factor,"Organic acids, total (grams)",Oxalic acid (grams),Pantothenic acid,Phenylalanine,Phosphorus,"Phytosterols, total","Polysaccharides, non-starch","Polysaccharides, non-starch, water-insoluble","Polysaccharides, non-starch, water-soluble",Potassium,Proline,"Protein, total; calculated from total nitrogen","Proximates, total",Quinic acid (grams),Retinol,Riboflavin,Rubidium,Selenium,Serine,Silicon (acid soluble),Sodium,"Starch, resistant","Starch, total",Succinic acid (grams),Sucrose,"Sugar, added","Sugar, free","Sugars, total",Sulphur,Taurine,Thiamin,Threonine,Tin,Total carbohydrate by difference,Total carbohydrates by summation,Total fat-to-total fatty acids conversion factor,Tryptophan,Tyrosine,Valine,Vanadium,"Vitamin A, retinol activity equivalents","Vitamin A, retinol equivalents",Vitamin B12,Vitamin B6,Vitamin C,Vitamin D; calculated by summation,"Vitamin E, alpha-tocopherol equivalents",Vitamin K,Water,Zeaxanthin,Zinc
Plant,Grain,White Flour,0.135166667,0.5,E91,E,"Flour, wheat, white, standard, lower North Island","Flour, wheat, white, standard, lower North Island",302.4,0,0,358.4,0,417.6,73.22,0,0,0,0,1,0,2,24,81,0,0,0,0,0.17,227.2,0,17.67,0.5,86.7,100,336.59,341.99,1429.07,1450.67,0,1.15,0,0,0,0,0,0.771,0,0.101,0.509,0,0.156,0,2.7,0,0,54,17.67,17.67,0,0,0,0,3108.8,342.4,0,206.4,0,1,2,326.4,0,0,0,628.8,0,0,0,206.4,21,0,0,0.2,1100,0,131.2,9.5,0,1.69,2.36,0.67,0,1.6,5.7,0,0,0.3,468.8,120,0,3.03,1.72,1.31,160,1009.6,9.12,99.22,0,0,0.02,0.24,2.2,476.8,0,1.3,0,71.94,0,0.3,0,0,0.5,76,0,0.22,294.4,0,75.92,75.14,0.67,99.2,281.6,409.6,0,0,0,0,0.06,0,0,0.52,0,13.3,0,0.83
Plant,Grain,White Flour,0.135166667,0.5,E92,E,"Flour, wheat, white, standard, South Island","Flour, wheat, white, standard, South Island",302.4,0,0,358.4,0,417.6,73.22,0,0,0,0,1,0,2,24,81,0,0,0,0,0.17,227.2,0,17.67,0.5,86.7,100,336.59,341.99,1429.07,1450.67,0,1.15,0,0,0,0,0,0.771,0,0.101,0.509,0,0.156,0,2.7,0,0,54,17.67,17.67,0,0,0,0,3108.8,342.4,0,206.4,0,1,2,326.4,0,0,0,628.8,0,0,0,206.4,21,0,0,0.2,1100,0,131.2,9.5,0,1.69,2.36,0.67,0,1.6,5.7,0,0,0.3,468.8,120,0,3.03,1.72,1.31,160,1009.6,9.12,99.22,0,0,0.02,0.24,0.84,476.8,0,1.3,0,71.94,0,0.3,0,0,0.5,76,0,0.2,294.4,0,75.92,75.14,0.67,99.2,281.6,409.6,0,0,0,0,0.06,0,0,0.52,0,13.3,0,0.83
Plant,Grain,White Flour,0.135166667,0.5,E17,E,"Flour, wheat, white, standard, upper North Island","Flour, wheat, white, standard, upper North Island",302.4,0,0,358.4,0,417.6,73.21,0,0,0,0,1,100,2,24,81,0,0,25,10,0.17,227.2,0,17.67,0.5,86.7,100,336.59,341.99,1429.07,1450.67,0,1.15,0,0,0,0,0,0.771,0,0.101,0.509,0,0.156,0,2.7,0,0,54,17.67,17.67,0,0,0,0,3108.8,342.4,0,206.4,0,1,2,326.4,0,0,0.5,628.8,1,0,0,206.4,21,0,0,0.2,1100,2,131.2,9.5,0,1.69,2.36,0.67,25,1.6,5.7,0,0,0.3,468.8,120,0,3.03,1.72,1.31,160,1009.6,9.12,99.23,0,0,0.02,0.24,6.5,476.8,0,1.3,0,71.94,0,0.3,0,0,0.5,76,0,0.16,294.4,25,75.91,75.14,0.67,99.2,281.6,409.6,25,0,0,0,0.07,0,0,0.52,0,13.3,0,0.83
Plant,Rice,White Rice,0.269333333,1.5,E1046,E,"Rice, white aromatic, boiled, undrained, Basmati, composite","Rice, white aromatic, boiled, undrained, Basmati, composite",0,0,0,0,0,0,29.18,8,8,0,0,0,0,0,2.9,0,0,0,0,0,0.1,0,0,2.8,0,33.4,100,125.7,126.9,533.73,538.53,0,0.4,0.002,0,0,0,0.075,0.382,0,0.066,0.077,0.003,0.222,0,0.6,0.6,0,0,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,6.1,0,0,0,250,0,0,0,0,0.53,0.53,0,0,0.5,6.25,0,0,0,0,35,0,0,0,0,29,0,3.13,98.23,0,0,0.07,0,3,0,0,1.4,0.94,27.4,0,0,0,0,0,0,0,0,0,0,29.78,28,0.96,31,0,0,0,0.67,1.34,0,0.07,0,0,0,0,66.6,0,0.58
Plant,Rice,White Rice,0.269333333,1.5,E1078,E,"Rice, white, assorted grains, polished, cooked in unsalted water","Rice, white, assorted grains, polished, cooked in unsalted water",0,0,0,0,0,0,29.72,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.08,0,0,0,0.08,33.6,100,129.4,130.6,549.47,554.25,0,0.4,0.005,0,0,0,0.135,0.341,0,0.074,0.14,0.005,0.127,0,0.6,0.6,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,310,0,0,0,0.04,0.61,0.61,0,0,0.47,5.95,0,0,0,0,31,0,0,0,0,28,0,2.78,98.95,0,0,0.04,0,2.3,0,0,1.3,3.77,28.56,0,0.08,0,0,0.11,0,0,0.03,0,0,30.32,29.27,0,35.93,0,0,0,0,0,0,0.06,0,0,0,0,66.4,0,0.46
Plant,Rice,White Rice,0.269333333,1.5,E1077,E,"Rice, white, regular, assorted grains, polished, raw, dry, composite","Rice, white, regular, assorted grains, polished, raw, dry, composite",0,0,0,0,0,0,78.95,0,0,0.01,0,0,0,0,7.6,0,0,0,0,0,0.21,0,0,0,0.2,88.2,100,336.72,338.13,1429.95,1435.56,0,0.9,0.012,0,0,0,0.354,0.892,0,0.193,0.366,0.012,0.334,0,0.7,0.7,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,940,0,0,0,0.1,1.59,1.94,0.35,0,1.22,5.95,0,0,0,0,93,0,0,0,0,89,0,7.25,95.96,0,0,0.04,0,6,0,0,0,2.76,74.61,0,0.2,0,0,0.3,0,0,0.07,0,0,79.65,75.61,0,93.71,0,0,0,0,0,0,0.17,0,0,0,0,11.8,0,1.29
Plant,Pasta,Dried Pasta,0.399333333,1.5,E63,E,"Pasta, wheat flour & spinach, boiled, drained","Pasta, wheat flour & spinach, boiled, drained",0,0,0,0,0,0,23.05,0,120,0,0,0,0,0,15,0,0,0,0,0,0.1,0,0,4,0.2,29.7,100,128.11,130.91,543.98,555.18,0,0.4,0,0,0,0,0,0.268,0,0.067,0.067,0,0.12,0,1.4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1.49,0.8,0,0,0,0,0,0,0,0,0,10,0,0,0.2,270,0,0,0,0,0.7,1.4,0.7,0,0.66,5.8,0,0,0,0,62,0,1.2,0.6,0.6,17,0,3.83,104.25,0,1,0.02,0,0,0,0,3,0,27.1,0,0,0,0,0.2,0,0,0.02,0,0,24.45,28.7,0.67,0,0,0,0,11,21.04,0,0.02,0,0,0,0,70.3,0,0.3
Mixed,Pasta,Dried Pasta,0.399333333,1.5,E118,E,"Pasta, wheat flour with egg, boiled, drained","Pasta, wheat flour with egg, boiled, drained",0,0,0.1,0,0,0,31.17,0,0,0,0,0,34.96,1.4,10.3,0,0,2.22,11.8,0,0.11,0,0,10.4,0,38.7,100,141.44,143.71,600.76,609.85,0,0.28,0,0,0,0,0,0.213,0,0.058,0.097,0,0.058,0,1.14,0,0,0,10.4,10.4,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,18.01,0,0,0,310.25,0,0,7.43,0,0.6,1.45,0.85,3.93,1,5.75,0,0,0,0,57.94,0,1.91,1.1,0.81,28.18,0,5.75,97.79,0,0,0.02,0.06,4.94,0,0,2.84,0,28.97,0,0,0,0,0,61.61,0,0.03,0,0,32.31,30.1,0.75,0,0,0,17.48,0,0,0,0.03,0,0,0.1,0,61.3,0,0.45
Mixed,Pasta,Dried Pasta,0.399333333,1.5,E115,E,"Pasta, wheat flour with egg, dry","Pasta, wheat flour with egg, dry",0,0,0.23,0,0,0,71.53,0,0,0,0,0,80,3.2,24.8,0,0,5.08,27,0,0.27,0,0,34,0,88.75,100,323.68,328.88,1374.83,1395.63,0,0.65,0,0,0,0,0,0.488,0,0.133,0.222,0,0.133,0,2.6,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,48.5,0,0,0,710,0,0,17,0,2.1,5.1,3,9,2.29,5.75,0,0,0,0,156,0,4.37,2.51,1.86,215,0,13.17,94.76,0,0,0.06,0.14,11.3,0,0,13,0,66.29,0,0,0,0,0,141,0,0.1,0,0,74.13,68.89,0.75,0,0,0,40,0,0,0,0.1,0,0,0.23,0,11.25,0,1.02
Plant,Pasta,Dried Pasta,0.399333333,1.5,E119,E,"Pasta, wheat flour with vegetable flavours, boiled, drained","Pasta, wheat flour with vegetable flavours, boiled, drained",0,0,0.1,0,0,0,29.19,4.38,4.38,0,0,0,46.29,1.98,13.39,0,0,0,12.63,0,0.12,0,0,10.02,0.08,37.29,100,145.39,149.09,617.51,632.32,0,0.32,0,0,0,0,0,0.211,0,0.063,0.168,0,0.085,0,1.85,0,0,0,10.02,10.02,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.84,0,0,0,0,0,21.57,0,0,0.08,387.59,0,0,7.15,0,0.68,1.5,0.82,4.21,0.96,5.7,0,0,0,0,64.03,0,2.06,1.27,0.79,35.85,0,5.49,100.96,0,0,0.01,0.07,3.48,0,0,2.74,0,30.06,0,0,0,0,0.08,59.34,0,0.05,0,0,31.04,32,0.67,0,0,0,12.63,0.36,0.73,0,0.06,0,0,0.1,0,62.71,0,0.54
Plant,Pasta,Dried Pasta,0.399333333,1.5,E116,E,"Pasta, wheat flour with vegetable flavours, dry","Pasta, wheat flour with vegetable flavours, dry",0,0,0.23,0,0,0,69.6,10.95,10.95,0,0,0,110,4.7,33.5,0,0,0,30,0,0.31,0,0,34,0.2,88.85,100,345.48,354.28,1467.36,1502.56,0,0.75,0,0,0,0,0,0.503,0,0.15,0.15,0,0.2,0,4.4,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,2,0,0,0,0,0,60.3,0,0,0.2,921,0,0,17,0,2.5,5.5,3,10,2.29,5.7,0,0,0,0,179,0,4.89,3.02,1.87,284,0,13.05,102.03,0,0,0.04,0.17,8.27,0,10,13,0,71.43,0,0,0,0,0.2,141,0,0.2,0,0,74,76.03,0.67,0,0,0,30,0.91,1.83,0,0.17,0,0,0.23,0,11.15,0,1.29
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1064,E,"Pasta, white wheat flour, assorted shapes, regular, boiled, drained, no salt added","Pasta, white wheat flour, assorted shapes, regular, boiled, drained, no salt added",0,0,0.07,0,0,0,26.22,10.17,10.17,0.01,0,0,0,0,10.1,0,0,0,0,0,0.1,0,0,6.34,0,34.7,100,129.07,133.74,547.53,566.24,0,0.8,0.029,0,0,0,0.456,0.8,0,0.107,0.485,0.029,0.16,0,2.34,1.88,0.46,0,6.34,6.34,0,0,0.01,0,0,0,0,0,0,2.66,0.5,0,0,0,0,0,0,0,0,0,20.07,0,0,0,507.71,0,0,0,0,0.58,1.25,0.67,0,0.89,5.7,0,0,0,0,65.23,0,0,0,0,31.88,0,5.04,99.21,0,0,0.01,0,4.33,0,0,4.13,1.53,25.42,0,0,0,0,0,0,0,0.06,0,0,28.56,27.76,0,34.02,0,0,0,0.85,1.7,0,0.06,0,0,0.08,0,65.3,0,0.55
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1063,E,"Pasta, white wheat flour, assorted shapes, regular, dry, composite","Pasta, white wheat flour, assorted shapes, regular, dry, composite",0,0,0.18,0,0,0,71.39,27.2,27.2,0.03,0,0,0,0,27,0,0,0,0,0,0.29,0,0,23,2.9,91.8,100,320.44,329.66,1359.5,1396.39,0,1.9,0.074,0,0,0,1.157,1.912,0,0.272,1.233,0.074,0.407,0,4.61,3.33,1.28,0,23,23,0,0,0.01,0,0,0,0,0,0,27,1.7,0,0,0,0,0,0,0,0,0,60,0,0,2.9,1290,0,0,0,0,2.26,4.87,2.61,0,2.25,5.7,0,0,0,0,195,0,0,0,0,270,0,12.8,91.65,0,0,0.04,0,11,0,0,21,3.9,60.14,0,0,0,0,2.9,0,0,0.25,0,0,76,67.65,0,133,0,0,0,2.27,4.54,0,0.19,0,0,0.2,0,8.2,0,1.41
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1072,E,"Pasta, white wheat flour, precooked, tubes or sheets, dried, composite","Pasta, white wheat flour, precooked, tubes or sheets, dried, composite",0,0,0.18,0,0,0,71.88,26.9,26.9,0.03,0,0,0,0,26.68,0,0,0,0,0,0.29,0,0,22.7,3.6,90.7,100,328.17,336.36,1392.35,1425.1,0,1.9,0.074,0,0,0,1.157,1.912,0,0.272,1.233,0.074,0.407,0,4.09,2.89,1.2,0,22.7,22.7,0,0,0.01,0,0,0,0,0,0,26.68,1.68,0,0,0,0,0,0,0,0,0,59.28,0,0,3.6,1274.54,0,0,0,0,2.21,4.79,2.58,0,2.08,5.7,0,0,0,0,192.66,0,0,0,0,266.76,0,11.83,94.06,0,0,0.04,0,10.87,0,0,20.75,4.77,62.34,0,0,0,0,3.6,0,0,0.25,0,0,75.97,70.03,0,130,0,0,0,2.24,4.49,0,0.19,0,0,0.2,0,9.3,0,1.39
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1066,E,"Pasta, wholemeal wheat flour, assorted shapes, boiled, drained, no salt added","Pasta, wholemeal wheat flour, assorted shapes, boiled, drained, no salt added",0,0,0.16,0,0,0,23.74,6.25,6.25,0.06,0,0,0,0,17.33,0,0,0,0,0,0.18,0,0.87,16.25,0,37.8,100,124.08,135.77,525.7,572.47,0,1.3,0.049,0,0,0,0.702,1.3,0,0.201,0.752,0.049,0.227,0,5.85,5.07,0.78,0,16.25,16.25,0,0,0.01,0,0,0,0,0,0,3.4,1.24,0,0,0,0,0,0,0,0,0,50.14,0,0,0,2206.57,0,0,0,0,0.79,1.66,0.86,0,1.08,5.83,0,0,0,0,137.06,0,0,0,0,66.2,0,6.31,98.04,0,0,0.03,0,5.94,0,0,5.73,1.85,21.78,0,0,0,0,0,0,0,0.17,0,0,29.59,27.63,0,46.61,0,0,0,0.52,1.04,0,0.14,0,0,0.19,0,62.2,0,1.23
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1065,E,"Pasta, wholemeal wheat flour, assorted shapes, dry, composite","Pasta, wholemeal wheat flour, assorted shapes, dry, composite",0,0,0.37,0,0,0,60.52,15.5,15.5,0.13,0,0,0,0,43,0,0,0,0,0,0.48,0,2.05,54.7,2.9,91.8,100,303.99,327.12,1288.45,1380.98,0,2.8,0.115,0,0,0,1.653,2.78,0,0.474,1.771,0.115,0.535,0.001,11.57,9.69,1.88,0,54.7,54.7,0,0,0.03,0,0,0,0,0,0,32,3.9,0,0,0,0,0,0,0,0,0,139,0,0,1.8,5200,0,0,0,0,2.87,6,3.13,0,2.56,5.83,0,0,0,0,380,0,0,0,0,520,0,14.91,94.26,0,0,0.1,0,14,0,0,27,4.35,51.88,0,1.1,0,0,2.9,0,0,0.61,0,0,72.09,66.35,0,169,0,0,0,1.29,2.59,0,0.4,0,0,0.45,0,8.2,0,2.9
Plant,Pasta,Dried Pasta,0.399333333,1.5,E1073,E,"Pasta, wholemeal wheat flour, precooked, sheet, dried, composite","Pasta, wholemeal wheat flour, precooked, sheet, dried, composite",0,0,0.37,0,0,0,67.72,15.5,15.5,0.13,0,0,0,0,42.95,0,0,0,0,0,0.48,0,2.05,54.7,3,91.7,100,327.94,343.84,1390.62,1454.22,0,2.5,0.115,0,0,0,1.653,2.78,0,0.474,1.771,0.115,0.535,0.001,7.95,6.27,1.68,0,54.7,54.7,0,0,0.03,0,0,0,0,0,0,31.97,3.9,0,0,0,0,0,0,0,0,0,138.85,0,0,2.5,5194.34,0,0,0,0,2.24,5.37,3.13,0,2.06,5.83,0,0,0,0,379.59,0,0,0,0,519.43,0,12.03,96.61,0,0,0.01,0,13.98,0,0,26.97,4.69,61.33,0,0.5,0,0,3,0,0,0.61,0,0,75.67,72.28,0,132,0,0,0,1.29,2.59,0,0.4,0,0,0.45,0,8.3,0,2.9
Plant,Pasta,Fresh Pasta,1.620833333,1.5,E55,E,"Pasta, fresh, assorted type, cooked, composite","Pasta, fresh, assorted type, cooked, composite",0,0,0,0,0,0,28.86,0,0,0,0,0,825,59.5,38,0,0,6,0,0,0.69,0,0,6,0,39.47,100,129.4,134.8,549.23,570.83,0,0.58,0,0,0,0,0,0.389,0,0,0,0,0,0,2.7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1.49,1.27,0,0,0,0,0,0,0,0,0,33.8,0,0,0,940,0,0,0,0,0.6,1.15,0.55,0,1.1,6.25,0,0,0,0,170,0,3.21,1.22,1.99,81.1,0,6.88,95.32,0,0,0.27,0,17.1,0,0,287,0,24.17,0,0,0,0,0,180,0,0.11,0,0,31.56,26.87,0.67,0,0,0,0,0,0,0.15,0.03,0,0,0.27,0,60.53,0,1.46
Plant,Pasta,Fresh Pasta,1.620833333,1.5,E56,E,"Pasta, fresh, fettuccine, herb & garlic, cooked","Pasta, fresh, fettuccine, herb & garlic, cooked",0,0,0,0,0,0,26.93,0,0,0,0,0,505,40,44.3,0,0,0,0,0,0.29,0,0,0,0.38,36.21,100,125.91,128.91,532.98,544.98,0,1.7,0,0,0,0,0,1.139,0,0.1,0.3,0,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,1.46,0,0,0,0,0,0,0,0,0,32.8,0,0,0.38,890,0,0,0,0,0.7,1.15,0.45,0,0.99,5.8,0,0,0,0,172,0,3.86,1.7,2.16,84,0,5.74,94.98,0,0,0.25,0,17.6,0,0,215,0,21.53,0,0,0,0,0.38,179,0,0.06,0,0,28.43,23.41,0.67,0,0,0,0,0,0,0.45,0.03,0,0,0.44,0,63.79,0,1.26
Mixed,Pasta,Fresh Pasta,1.620833333,1.5,E57,E,"Pasta, fresh, ravioli, beef & pork, cooked, composite","Pasta, fresh, ravioli, beef & pork, cooked, composite",0,0,0,0,0,0,29.24,0,204,0,0,2.19,0,268,80.1,0,0,51,0,0,0.22,0,0,6.57,0.75,44.04,100,159.55,163.55,674.16,690.16,0,3.13,0,0,0,0,0.33,2.88,0,1.13,0.36,0,1.252,0,2,0,0,0,6.57,6.57,0,0,0,0,0,0,0,0,0,0.76,1.63,0,0,0,0,0,0,0,0,0,34.9,0,0,0.75,798,0,0,0,0,1.31,2.31,1,0,1.53,5.8,0,0,6.57,0,206,0,3.81,1.64,2.17,185,0,8.87,94.73,0,0,0.72,0,18,0,0,412,0,23.22,0,0,0,0,0.75,205,0,0.09,0,0,31.24,25.97,0.92,0,0,0,0,17,34.07,0.83,0.05,0,0,0.56,0,55.96,0,2.7
Mixed,Pasta,Fresh Pasta,1.620833333,1.5,E60,E,"Pasta, fresh, ravioli, beef, bell pepper, olive, tomato & garlic, cooked","Pasta, fresh, ravioli, beef, bell pepper, olive, tomato & garlic, cooked",0,0,0,0,0,0,26.59,0,52,0,0,0,0,142,81.9,0,0,31,0,0,0.32,0,0,6.83,1.03,45.74,100,170.2,174.2,718.06,734.06,0,4.23,0,0,0,0,0.332,3.892,0,1.764,0.376,0,1.673,0,2,0,0,0,6.83,6.83,0,0.65,0,0.5,0,0,0,0,0,0.76,3.41,0,0,0.6,0,0,0,0,0,0,49.5,0,0,0,825,0,0,0,1.15,1.37,3.17,1.8,0,1.89,6.25,0,0,0,0,273,0,4.31,1.4,2.91,456,0,11.81,94.63,0,0,0.17,0,15.05,0,0,485,0,19.04,0,0.43,0,0,2.18,284,0,0.11,0,0,28.59,23.22,0.92,0,0,0,0,4.33,8.68,0.45,0.08,0,0,0.59,0,54.26,0,3.38
Mixed,Pasta,Fresh Pasta,1.620833333,1.5,E59,E,"Pasta, fresh, ravioli, chicken, roast garlic & pesto, cooked","Pasta, fresh, ravioli, chicken, roast garlic & pesto, cooked",0,0,0,0,0,0,28.43,0,0,0,0,0,175,32.5,91.5,0,0,35,0,0,0.17,0,0,7.19,1.25,48.21,100,177.27,181.27,748.65,764.65,0,3.8,0,0,0,0,0.537,3.591,0,1.402,0.638,0,1.467,0,2,0,0,0,7.19,7.19,0,0,0,0,0,0,0,0,0,0.76,1.05,0,0,0.65,0,0,0,0,0,0,44,0,0,0.6,760,0,0,0,0,1.44,3.79,2.35,0,2.03,6.25,0,0,0,0,248,0,3.56,1.63,1.93,297,0,12.69,94.65,0,0,0.34,0,24.35,0,0,503,0,21.83,0,0,0,0,1.25,226,0,0.08,0,0,30.43,25.08,0.95,0,0,0,0,0,0,0.37,0.09,0,0,0.28,0,51.79,0,1.36
Plant,Pasta,Canned Sphagetti,0.391865079,1.5,E1005,E,"Spaghetti, in tomato sauce, canned, composite","Spaghetti, in tomato sauce, canned, composite",0,0,0.33,0,0,0,13.34,94.5,94.5,0,0,0,48.1,1.04,5.94,0,0,0,1.13,0.2,0.05,0,0,3.95,2.49,18.42,100,61.63,63.83,261.44,270.24,0,0.4,0.011,0,0,0,0.118,0.294,0,0.047,0.129,0.011,0.106,0,1.1,0,0,0,3.95,3.95,0,1.19,0.01,1.02,0,0,0,0,0,1.8,0.3,0,0,0.05,0.1,0,0.9,0,0,0,7.96,0,0,0.25,149,0.1,0,2.9,2.21,0.41,0.42,0.01,3.29,0.4,5.98,0,0,0,0,23.9,0,0.86,0.8,0.06,109.3,0,2.4,98.77,0,1.5,0.02,0.11,1.13,0,0,350,0,7.41,0,2.19,3.04,4.7,4.7,24.5,0,0.04,0,7920,14.44,13.21,0.74,24.12,0,0,5,9.38,17.28,0,0.11,0,0,0.33,0,81.58,0,0.17
Plant,Pasta,Canned Sphagetti,0.391865079,1.5,E1004,E,"Spaghetti, in tomato sauce, canned, imported","Spaghetti, in tomato sauce, canned, imported",0,0,0.33,0,0,0,13.55,63,63,0,0,0,44,0.88,6.5,0,0,0,3.7,0.2,0.05,0,0,3.95,2.45,18.2,100,58.41,60.61,247.74,256.54,0,0.4,0.011,0,0,0,0.118,0.294,0,0.047,0.129,0.011,0.106,0,1.1,0,0,0,3.95,3.95,0,1,0.01,0.9,0,0,0,0,0,1.8,0.32,0,0,0,0.22,0,0.84,0,0,0,9.5,0,0,0.25,97,0.1,0,6.1,1.9,0.41,0.42,0.01,3.6,0.31,5.98,0,0,0,0,25,0,0.86,0.8,0.06,120,0,1.85,98.3,0,1.5,0.02,0.16,1.5,0,400,410,0,7.5,0,2.2,2.69,4.35,4.35,19,0,0.04,0,11000,14.65,12.95,0.74,0,0,0,5,6.75,12.02,0,0.11,0,0,0.33,0,81.8,0,0.16
Plant,Pasta,Canned Sphagetti,0.391865079,1.5,E1003,E,"Spaghetti, in tomato sauce, canned, Oak","Spaghetti, in tomato sauce, canned, Oak",0,0,0.33,0,0,0,11.47,72,72,0,0,0,44,0.9,7.9,0,0,0,1,0.2,0.04,0,0,3.95,2.2,16.7,100,56.72,58.92,240.56,249.36,0,0.4,0.011,0,0,0,0.118,0.294,0,0.047,0.129,0.011,0.106,0,1.1,0,0,0,3.95,3.95,0,0.9,0.01,0.8,0,0,0,0,0,1.8,0.25,0,0,0.25,0.1,0,0.9,0,0,0,6.6,0,0,0.25,140,0.1,0,2.4,1.7,0.41,0.42,0.01,2.6,0.41,5.98,0,0,0,0,21,0,0.86,0.8,0.06,85,0,2.43,99.38,0,1.5,0.02,0.08,1.2,0,800,440,0,6.95,0,1.7,2.24,3.9,3.9,23,0,0.04,0,5600,12.57,11.95,0.74,0,0,0,5,7.5,13.52,0,0.11,0,0,0.33,0,83.3,0,0.16
Plant,Pasta,Canned Sphagetti,0.391865079,1.5,E1006,E,"Spaghetti, in tomato sauce, canned, Pams","Spaghetti, in tomato sauce, canned, Pams",0,0,0.33,0,0,0,12.39,59,59,0,0,0,43,0.92,8.6,0,0,0,2.3,0.2,0.04,0,0,3.95,1.95,17.33,100,52.64,54.84,223.24,232.04,0,0.4,0.011,0,0,0,0.118,0.294,0,0.047,0.129,0.011,0.106,0,1.1,0,0,0,3.95,3.95,0,1,0.01,0.9,0,0,0,0,0,1.8,0.29,0,0,0,0.1,0,0.76,0,0,0,6.9,0,0,0.25,160,0.1,0,2.5,1.9,0.41,0.42,0.01,2.5,0.35,5.98,0,0,0,0,22,0,0.86,0.8,0.06,83,0,2.11,97.76,0,1.5,0.02,0.08,1.2,0,830,450,0,6.3,0,1.7,2.19,3.85,3.85,24,0,0.04,0,6400,13.49,11.25,0.74,0,0,0,5,6.42,11.35,0,0.11,0,0,0.33,0,82.67,0,0.16
Plant,Pasta,Canned Sphagetti,0.391865079,1.5,E1001,E,"Spaghetti, in tomato sauce, canned, Wattie's","Spaghetti, in tomato sauce, canned, Wattie's",0,0,0.33,0,0,0,14,106,106,0,0,0,50,1.1,5,0,0,0,1,0.2,0.06,0,0,3.95,2.65,19.07,100,64.32,66.52,272.86,281.66,0,0.4,0.011,0,0,0,0.118,0.294,0,0.047,0.129,0.011,0.106,0,1.1,0,0,0,3.95,3.95,0,1.3,0.01,1.1,0,0,0,0,0,1.8,0.32,0,0,0,0.1,0,0.92,0,0,0,8.5,0,0,0.25,150,0.1,0,3.1,2.4,0.41,0.42,0.01,3.6,0.41,5.98,0,0,0,0,25,0,0.86,0.8,0.06,120,0,2.43,98.75,0,1.5,0.02,0.12,1.1,0,810,310,0,7.7,0,2.4,3.39,5.05,5.05,25,0,0.04,0,8800,15.1,13.85,0.74,0,0,0,5,10.33,19.2,0,0.11,0,0,0.33,0,80.93,0,0.17
